,handle,prediction_score,prediction_confidence,quant_1,quant_2,quant_3,quant_4,quant_5,quant_6,quant_7
798,18635836257,0,0.5528728862159595,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6058928359325376,0.6052251004965151
799,GeorgeMonaki,0,0.5456111948311637,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.3400028494291555,-0.3931110132795271
800,yhfsn,0,0.5398350492957236,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6880059199997585,-0.4047195727420392
801,sidewindergdao,0,0.5627950463495663,-0.2691041567614963,-0.1700994446701334,-0.1152452724593598,-0.0555640303729612,0.6313340806754419,-0.4260260803567203,-0.4279366916670634
802,mehradkhosravi,0,0.5562858138151971,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.621533423373913,-0.3815024538170149
803,jacktaiyang,0,0.6592812581369754,-0.0572471968533987,-0.1700994446701334,0.0082987051232311,0.0281086640792898,1.2661489832980952,-0.5188920682898868,-0.4163281322045513
804,franalgaba,0,0.6728440181105008,0.1546097630546988,0.0513890884265141,-0.0225872892724165,-0.0495874093406575,1.9009638859207485,1.100886268607555,-0.4163281322045513
805,Kaguyau,0,0.5096650984411164,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6909385301450164,-0.4395452511295755
806,zephyr1001,0,0.5411662664978516,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.3038339909709748,-0.4279366916670634
807,yunbu29,1,0.4873026359807274,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6987588238657041,-0.2189826213418453
808,Kriptom,0,0.5081087957967267,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6977812871506182,-0.3931110132795271
809,waljune,0,0.6088649479614128,-0.2337946634434801,-0.1700994446701334,-0.084359278063712,-0.0495874093406575,-0.6382957245698645,-0.5179145315748008,-0.4163281322045513
810,15070586773,0,0.5673248676157971,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.4113630296304308,1.4062157034098512
811,bombermine3,0,0.5923438814189625,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5003188707032535,-0.2073740618793331
812,Myersean,1,0.49021836920084694,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7710965407820655,-0.2654168591918937
813,w1986,0,0.6279131582324516,-0.1984851701254638,-0.1700994446701334,-0.084359278063712,-0.0197043041791393,-0.0034808219472112,1.375574085546711,-0.3815024538170149
814,torresbb,0,0.6041353410206047,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.4983637972730815,-0.4279366916670634
815,yanming52520,0,0.612912211694763,-0.0572471968533987,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.2901484769597713,-0.2421997402668695
816,Chiefturk,0,0.5444380174340581,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.6889834567148445,-0.3234596565044543
817,469005880,0,0.629042652595927,-0.092556690171415,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,0.4068352008965207,-0.3931110132795271
818,Siyosiyo,0,0.5944189158749249,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5198696050049728,-0.2538082997293816
819,gilbertl,0,0.6282721124087629,0.7195616561429592,0.0513890884265141,-0.0225872892724165,-0.0615406514052648,-0.6382957245698645,3.959203623518913,0.0015800084458849
820,wlodi1,0,0.512905946984775,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7222197050277672,-0.3815024538170149
821,hblicy,0,0.6265335308099046,-0.1278661834894312,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,0.4772178443827101,-0.0448542294041635
822,wdryq,0,0.6239709941015354,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.3419579228593274,-0.3931110132795271
823,monnkey777,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
824,lulu7884,0,0.5825017100750208,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4758804528261044,2.961762671386475
825,Dim2013,0,0.6014449757918408,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,0.5143642395559767,-0.3931110132795271
826,taogezhizun,0,0.6696468194941572,0.1899192563727151,0.2728776215231617,-0.0998022752615359,-0.0555640303729612,1.2661489832980952,1.044189139132569,-0.3698938943545028
827,yhns17,0,0.601110265484088,-0.2337946634434801,-0.1700994446701334,-0.0998022752615359,-0.0555640303729612,-0.0034808219472112,0.2543394733431103,-0.4279366916670634
828,yigiaogiao,0,0.626992766099037,0.0133717897826337,0.7158546877164568,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.1865295851606592,-0.2189826213418453
829,AnnaKaic,0,0.593770502554062,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5071616277088552,-0.4047195727420392
831,bagwell738,0,0.5481600976386438,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,1.9009638859207485,-0.781849444648011,-0.3931110132795271
832,zhouyiyan2011,0,0.6016262161897967,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5306225088709183,0.5471823031839546
833,kenzi28,0,0.5132143311986259,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6586798185471796,-0.3931110132795271
834,AliFazlali92,0,0.5016007878810267,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6518370615415778,-0.2770254186544059
835,hiwechain,1,0.47072810899175155,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.782826981363097,-0.4047195727420392
836,bjdyakov,0,0.575915643700063,-0.2337946634434801,-0.1700994446701334,-0.1152452724593598,-0.0615406514052648,3.170593691166055,0.3071264559577524,-0.3931110132795271
837,0rli-E,0,0.5582365441864752,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.5827918096119942,0.6864850167340999
838,pglavin2,0,0.6304827522235241,-0.0572471968533987,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,1.8623873696595208,-0.0332456699416513
839,haldizenli,0,0.540234643714077,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.6521969163830975,0.1176656030710061
840,yander12,0,0.5457120762961927,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4250485436416343,-0.3815024538170149
841,yuwenhui,0,0.646137972543675,6.792794506841758,0.0513890884265141,0.5333606098492428,0.2253371581453103,3.170593691166055,2.7314175093709423,0.1292741625335182
842,phantasies,0,0.6629591193310869,-0.0219377035353824,-0.1700994446701334,-0.084359278063712,-0.0316575462437466,-0.0034808219472112,2.2113679769452093,-0.4163281322045513
843,SymphonicScream,1,0.49266098732901553,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7319950721786269,-0.3698938943545028
844,Clearwood,0,0.6681452777166714,1.1079660826411382,2.044785886296342,1.0584225145752544,-0.0197043041791393,0.6313340806754419,1.7343300599832592,-0.4279366916670634
845,sparkycollier,0,0.6514188084350692,0.3311572296447802,0.4943661546198092,-0.0689162808658881,-0.0436107883083539,1.9009638859207485,3.563301253909097,-0.3118510970419422
846,shd8615,0,0.5069736049424907,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6899609934299304,-0.3931110132795271
847,coldneverdie,0,0.6272276605846778,0.7901806427789917,-0.1700994446701334,-0.0998022752615359,-0.0675172724375685,-0.6382957245698645,2.4498869354261847,-0.4279366916670634
848,42Matt42,0,0.6369537568313064,0.3311572296447802,-0.1700994446701334,-0.0534732836680643,0.0281086640792898,-0.0034808219472112,0.2152380047396718,-0.3582853348919907
849,HandsomeHans,0,0.6525123570421847,0.5783236828708941,-0.1700994446701334,1.3981684529273797,0.0400619061438971,1.9009638859207485,0.9923796932330128,-0.3002425375794301
850,patriksivayzi,1,0.4705451590285603,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.702668970726048,0.5471823031839546
851,xihongshi8621,0,0.5420087718342341,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.6899609934299304,0.0364056868334213
852,ccarfi,0,0.6453258187382405,0.1899192563727151,-0.1700994446701334,-0.084359278063712,-0.0615406514052648,1.9009638859207485,3.510514271294455,-0.3931110132795271
853,manan19,0,0.667181197556642,0.2605382430087476,1.8232973531996943,0.1163996855079982,-0.0615406514052648,1.2661489832980952,3.3374902727242395,2.0446864738480177
854,magayd,1,0.4916472587026225,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6860508465695866,-0.0796799077916998
855,fr334evr,0,0.5108332275836287,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6625899654075235,-0.4279366916670634
856,jadedarmawangsa,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
857,luckyxurulin,0,0.5035634056619906,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7642537837764637,-0.1841569429543089
858,linda19892022,1,0.4846992298989522,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
859,tornadino,1,0.4698362750193261,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6880059199997585,0.7213106951216363
860,RockerFlower,0,0.6576813691675005,1.0373470960051057,1.158831753909752,0.5951325986405384,0.2253371581453103,3.170593691166055,2.307166575023634,-0.4395452511295755
861,enshodler,1,0.4729057233681653,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.675297942703641,0.8722219681342939
862,EAsportz,0,0.5638200691326363,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4612174020998149,0.7097021356591242
863,majeedsh,0,0.5477827285739122,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,0.7362650738804905,0.2569683166211515
864,Pierrexp,0,0.5681526337698077,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.5651961487404468,-0.4047195727420392
865,dyangrong1319,0,0.5841951385210167,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5785218079101306,2.021469354922994
866,coolvettary,0,0.5050227273771093,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6840957731394146,-0.3931110132795271
867,ghostffcode,0,0.6812330563247697,2.026012908909561,1.3803202870063993,0.4098166322666519,0.0281086640792898,2.5357787885434013,1.55250823097727,-0.2305911808043574
868,FlexyMaxy1,1,0.46986772393147613,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.783804518078183,-0.4163281322045513
869,dashti90,0,0.5507392364965493,-0.2691041567614963,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,1.2661489832980952,-0.7798943712178391,-0.3698938943545028
870,JakeHartnell,0,0.6197805158487822,3.614940108220293,-0.1700994446701334,2.5872792371598177,0.3687760629205979,3.170593691166055,3.2309387707798694,-0.4047195727420392
872,metatheone,1,0.4697260009080182,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6909385301450164,0.6864850167340999
873,cha0sg0d,0,0.6367073320163948,1.1079660826411382,0.9373432208131044,0.0082987051232311,-0.0495874093406575,0.6313340806754419,0.4723301608072802,-0.3698938943545028
874,miguelgaton,0,0.5422784771394766,-0.2337946634434801,-0.1700994446701334,-0.1152452724593598,-0.0675172724375685,-0.6382957245698645,2.119479525727129,0.0247971273709092
875,opdd,0,0.567988138296968,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5990500789269358,-0.3582853348919907
876,Charityw,1,0.4856658079462882,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7740291509273233,-0.3002425375794301
877,yeyu11,0,0.5185323038412738,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7593661002010339,-0.4395452511295755
878,duckduck35,1,0.48683195688090863,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.780871907932925,-0.3815024538170149
879,halilakdag01,0,0.5085100797581052,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7153769480221654,-0.3582853348919907
880,zgm7777,0,0.5362274019149493,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.6850733098545007,-0.4047195727420392
881,mrp0906,0,0.5399677492701167,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.1747991445796276,-0.4163281322045513
882,Borjablm,0,0.5540632178091134,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.3233847252726941,5.051303374638657
883,nikstanev,1,0.4697260009080182,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6909385301450164,0.6864850167340999
884,0xpipilu,0,0.5824534444888859,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0376341672760502,1.9009638859207485,-0.647926914681234,0.2685768760836637
885,oldone121,0,0.6593196665607336,0.0839907764186663,-0.1700994446701334,0.1936146714971176,0.2014306740160956,0.6313340806754419,-0.4621949388149009,0.013188567908397
886,turtlesincrypto,1,0.49228485877844497,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7798943712178391,-0.3698938943545028
887,oleolexz,0,0.6066175071525293,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.5188920682898868,-0.2421997402668695
888,NoNameChamp,1,0.48683195688090863,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.780871907932925,-0.3815024538170149
889,BangbyLau,0,0.5705762933938474,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6117580562230533,-0.4279366916670634
890,15573619570,0,0.6124424224794716,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,2.5357787885434013,0.8907158748640727,-0.3582853348919907
891,senevrensel,0,0.6246182319979644,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0316575462437466,0.6313340806754419,0.1663611689853736,-0.1725483834917968
892,juan-abia,0,0.5476584579683453,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.0350113943223348,0.2685768760836637
893,wzx157,0,0.53696236027799,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.3732390977420782,0.2801854355461758
894,infinityda0,0,0.6218956556560962,-0.1631756768074475,-0.1700994446701334,-0.1152452724593598,-0.0197043041791393,0.6313340806754419,0.0138654414319633,-0.4395452511295755
895,Nullifier00,0,0.5741639732903012,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.459262328669643,2.520637411811015
896,yefeng519,0,0.6157157210122122,-0.1278661834894312,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,0.37066634243834,-0.4163281322045513
897,xitelemrli,0,0.5483828623370327,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.2950361605352011,-0.3002425375794301
898,ziki06,0,0.5701493499062349,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4397115943679238,3.6698847985997145
899,btcsgj,0,0.5556467262156373,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6127355929381393,-0.4163281322045513
900,0xcoolio,0,0.5670552184279658,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.3282724088481239,2.7063743632112085
901,g00ds,0,0.5485747945102428,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,-0.3106767479765766,-0.3815024538170149
902,nanativeman,0,0.5080925996303124,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6977812871506182,-0.4163281322045513
903,borisitod,0,0.6139609129582483,0.7548711494609754,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.0034808219472112,1.6443966821953506,-0.2421997402668695
904,GerdyDet,1,0.4738124513052786,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.781849444648011,-0.3931110132795271
905,Marisolmtro,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
906,Gonzalezands,1,0.48683195688090863,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.780871907932925,-0.3815024538170149
907,loriyue2,1,0.4917487077099799,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7750066876424093,-0.3118510970419422
908,Rangoscq,0,0.5994081217052967,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,1.9009638859207485,-0.4103854929153449,-0.2538082997293816
909,Genesis298,0,0.5878645663442479,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0376341672760502,-0.6382957245698645,-0.4915210402674798,-0.4047195727420392
910,olijz,0,0.6083841894070328,-0.2691041567614963,-0.1700994446701334,-0.1152452724593598,-0.0316575462437466,0.6313340806754419,-0.511071774569199,-0.4395452511295755
911,FrancestOak,1,0.48593173004936885,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7730516142122373,-0.288633978116918
912,jiangweng1988,0,0.5574361479885777,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.620555886658827,-0.4279366916670634
913,empera22r,0,0.5733117034018163,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.4475318880886115,-0.3002425375794301
914,victorpalma1,1,0.467383496575581,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7847820547932689,-0.4279366916670634
915,Fransoleil,0,0.5974593803096201,-0.2337946634434801,0.0513890884265141,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.5892747117760762,-0.4163281322045513
916,epowell101,0,0.630740920570002,0.1193002697366826,-0.1700994446701334,0.1781716742992937,0.2731501264037395,3.170593691166055,1.9093091319836468,3.86723030946242
917,molikaa,0,0.5139849506730441,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6958262137204462,-0.2421997402668695
918,2360705693,0,0.5635801658940246,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6039377625023656,1.7196468088976786
919,m1guelpf,0,0.658101098618317,4.391748961216651,2.7092514855862846,20.238625034272506,0.1476410847253628,3.170593691166055,1.1135942459036725,-0.4279366916670634
920,wangsir12,0,0.6338109256575728,-0.0219377035353824,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.4758804528261044,-0.3815024538170149
921,DeFi-Cartography,0,0.5801872846068359,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4993413339881675,1.092784597922024
922,Gustiloce,1,0.48840656748714295,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6899609934299304,-0.2770254186544059
923,Centralpark99,0,0.5959534311073988,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5188920682898868,2.729591482136233
924,laprakon,0,0.5443014125149297,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.0034808219472112,-0.6694327224131252,-0.3931110132795271
925,amiryazdani68,0,0.5327496830935352,-0.2337946634434801,-0.1700994446701334,0.5951325986405384,0.2731501264037395,-0.6382957245698645,-0.7261298518881111,-0.3815024538170149
926,arnaucube,0,0.6834971396276972,3.93272554808244,0.0513890884265141,4.455881898096506,0.3926825470498125,2.5357787885434013,1.3814393058372263,-0.4163281322045513
928,Mkh80,0,0.5774540878667581,-0.2337946634434801,-0.1700994446701334,1.3827254557295556,0.9724147871832666,-0.6382957245698645,-0.4260260803567203,-0.4395452511295755
929,typh061,1,0.4708435965623984,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.677253016133813,0.8490048492092696
930,candy-chen-01,0,0.5355822485056394,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4113630296304308,-0.4279366916670634
931,hyphalab,0,0.5967535542204474,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0495874093406575,1.9009638859207485,-0.2705977426580521,-0.1609398240292847
932,Eddievoi,1,0.4856658079462882,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7740291509273233,-0.3002425375794301
933,acryptoverse,0,0.6126072488955101,-0.2337946634434801,0.4943661546198092,-0.1152452724593598,-0.0555640303729612,2.5357787885434013,0.4332286922038417,-0.4279366916670634
934,MaghiPearl,0,0.5420019380686605,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,-0.6382957245698645,0.3823967830193716,-0.4279366916670634
935,cihatklic,1,0.47010093009893583,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6968037504355322,0.6168336599590273
936,pokl88,0,0.6649241267141797,0.0839907764186663,0.0513890884265141,-0.0225872892724165,-0.0615406514052648,0.6313340806754419,0.5798591994667363,-0.2538082997293816
937,smithflag7868,0,0.5841951385210167,-0.2337946634434801,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.5785218079101306,2.021469354922994
938,frighter518,0,0.5926082877488941,-0.1984851701254638,0.0513890884265141,-0.1152452724593598,-0.0675172724375685,-0.6382957245698645,0.5632410753102749,-0.4047195727420392
939,cryptohegel,0,0.5434763173354451,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.0154606600206155,-0.4047195727420392
940,gitgrants,0,0.5096650984411164,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6899609934299304,-0.4395452511295755
941,Henkel77,0,0.5470559468484673,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4250485436416343,0.0015800084458849
942,zachxbt,0,0.5765602670697514,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,1.9009638859207485,-0.7789168345027532,-0.3698938943545028
943,kennethsoftware,0,0.6673551998237031,1.496370509139317,-0.1700994446701334,0.1936146714971176,-0.007751062114532,1.2661489832980952,1.6258234846087172,-0.3931110132795271
945,hammondtchery,1,0.48683195688090863,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.780871907932925,-0.3815024538170149
946,mok0230,0,0.5837918558369389,0.7548711494609754,-0.1700994446701334,-0.0534732836680643,-0.0615406514052648,-0.0034808219472112,-0.6371740108152883,-0.288633978116918
947,Nickzhaoqi,0,0.6305899697589754,-0.1631756768074475,-0.1700994446701334,-0.1306882696571836,-0.0615406514052648,0.6313340806754419,0.9777166425067234,-0.3698938943545028
948,zxhtony,0,0.5081087957967267,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6977812871506182,-0.3931110132795271
949,Matey1981,1,0.47072810899175155,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.782826981363097,-0.4047195727420392
950,Kiiroihige,1,0.494329540886531,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.674320405988555,-0.0912884672542119
951,yitongzhang,0,0.6771854619884154,0.9314186160510568,0.0513890884265141,0.3326016462775325,0.0101788009823789,2.5357787885434013,2.200615073079264,0.6168336599590273
952,Kokiyoshi,0,0.5612074019093907,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,0.6313340806754419,-0.6146906663683113,-0.288633978116918
953,Developer-piyush,0,0.6182453213366154,1.0373470960051057,-0.1700994446701334,-0.0534732836680643,-0.0316575462437466,-0.0034808219472112,-0.2588673020770205,-0.2073740618793331
954,allsonshaterika,0,0.5071796563986269,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6880059199997585,-0.4163281322045513
955,yxzone,0,0.5723049054533883,-0.1984851701254638,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,0.263137303778884,12.016439052145929
956,aljiru,0,0.616676615949062,0.5783236828708941,-0.1700994446701334,-0.0380302864702404,-0.0615406514052648,-0.0034808219472112,2.921059632097619,-0.4047195727420392
957,PidGeys1,1,0.46610327551597286,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.7857595915083548,-0.4395452511295755
958,kentdavinci,0,0.5495746645924484,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.6068703726476236,0.3150111139337122
959,uiscedubh,0,0.5418000843808886,-0.2691041567614963,-0.1700994446701334,-0.1306882696571836,-0.0675172724375685,-0.6382957245698645,-0.4142956397756887,-0.3931110132795271
960,8888eth,0,0.5618897497094887,-0.2691041567614963,-0.1700994446701334,-0.1152452724593598,-0.0436107883083539,-0.6382957245698645,-0.6137131296532253,-0.4279366916670634
